,date,open,close,high,low,volume,amount,turnoverratio,code
0,2023-02-03 09:45,4.84,4.83,4.85,4.83,118103.38,{},3.0089,601328
1,2023-02-03 10:00,4.84,4.83,4.84,4.83,47857.0,{},1.2193,601328
2,2023-02-03 10:15,4.83,4.83,4.84,4.83,39511.64,{},1.0066,601328
3,2023-02-03 10:30,4.83,4.84,4.84,4.83,31857.05,{},0.8116,601328
4,2023-02-03 10:45,4.84,4.82,4.84,4.82,110523.31,{},2.8158,601328
5,2023-02-03 11:00,4.82,4.83,4.83,4.82,26659.65,{},0.6792,601328
6,2023-02-03 11:15,4.82,4.83,4.83,4.82,17640.75,{},0.4494,601328
7,2023-02-03 11:30,4.82,4.83,4.84,4.82,64234.0,{},1.6365,601328
8,2023-02-03 13:15,4.84,4.83,4.84,4.82,31182.22,{},0.7944,601328
9,2023-02-03 13:30,4.83,4.83,4.84,4.83,17301.63,{},0.4408,601328
10,2023-02-03 13:45,4.84,4.84,4.84,4.83,14049.0,{},0.3579,601328
11,2023-02-03 14:00,4.84,4.83,4.84,4.83,33116.0,{},0.8437,601328
12,2023-02-03 14:15,4.84,4.83,4.84,4.83,28035.0,{},0.7143,601328
13,2023-02-03 14:30,4.84,4.84,4.85,4.83,54943.58,{},1.3998,601328
14,2023-02-03 14:45,4.84,4.84,4.85,4.84,46026.11,{},1.1726,601328
15,2023-02-03 15:00,4.85,4.84,4.85,4.83,54545.0,{},1.3897,601328
16,2023-02-06 09:45,4.83,4.82,4.83,4.81,126158.4,{},3.2142,601328
17,2023-02-06 10:00,4.82,4.83,4.83,4.82,39461.32,{},1.0054,601328
18,2023-02-06 10:15,4.82,4.82,4.84,4.82,73958.5,{},1.8843,601328
19,2023-02-06 10:30,4.82,4.83,4.84,4.82,59780.0,{},1.5230,601328
20,2023-02-06 10:45,4.83,4.83,4.84,4.83,35922.0,{},0.9152,601328
21,2023-02-06 11:00,4.83,4.82,4.84,4.82,60722.0,{},1.5470,601328
22,2023-02-06 11:15,4.83,4.82,4.84,4.82,40296.0,{},1.0266,601328
23,2023-02-06 11:30,4.82,4.83,4.83,4.82,23783.0,{},0.6059,601328
24,2023-02-06 13:15,4.82,4.83,4.83,4.82,34367.0,{},0.8756,601328
25,2023-02-06 13:30,4.83,4.83,4.83,4.82,27813.65,{},0.7086,601328
26,2023-02-06 13:45,4.82,4.82,4.83,4.82,32022.0,{},0.8158,601328
27,2023-02-06 14:00,4.82,4.83,4.83,4.82,48658.75,{},1.2397,601328
28,2023-02-06 14:15,4.83,4.83,4.84,4.82,26206.0,{},0.6677,601328
29,2023-02-06 14:30,4.83,4.82,4.84,4.82,19773.98,{},0.5038,601328
30,2023-02-06 14:45,4.82,4.82,4.83,4.82,17392.0,{},0.4431,601328
31,2023-02-06 15:00,4.83,4.84,4.84,4.82,61374.04,{},1.5636,601328
32,2023-02-07 09:45,4.84,4.84,4.84,4.83,60695.0,{},1.5463,601328
33,2023-02-07 10:00,4.83,4.83,4.85,4.83,67833.0,{},1.7282,601328
34,2023-02-07 10:15,4.84,4.84,4.85,4.83,38636.29,{},0.9843,601328
35,2023-02-07 10:30,4.83,4.84,4.84,4.83,33994.0,{},0.8661,601328
36,2023-02-07 10:45,4.84,4.84,4.84,4.83,23248.0,{},0.5923,601328
37,2023-02-07 11:00,4.84,4.84,4.84,4.83,17982.0,{},0.4581,601328
38,2023-02-07 11:15,4.84,4.83,4.84,4.83,35860.5,{},0.9136,601328
39,2023-02-07 11:30,4.83,4.83,4.84,4.83,22303.1,{},0.5682,601328
40,2023-02-07 13:15,4.84,4.83,4.84,4.83,47591.0,{},1.2125,601328
41,2023-02-07 13:30,4.83,4.84,4.85,4.83,32081.43,{},0.8173,601328
42,2023-02-07 13:45,4.84,4.83,4.85,4.83,31119.0,{},0.7928,601328
43,2023-02-07 14:00,4.84,4.83,4.84,4.83,24774.0,{},0.6312,601328
44,2023-02-07 14:15,4.84,4.84,4.84,4.83,35791.0,{},0.9119,601328
45,2023-02-07 14:30,4.84,4.85,4.85,4.83,25927.0,{},0.6605,601328
46,2023-02-07 14:45,4.84,4.84,4.85,4.84,25195.0,{},0.6419,601328
47,2023-02-07 15:00,4.84,4.85,4.85,4.84,42895.0,{},1.0928,601328
48,2023-02-08 09:45,4.85,4.84,4.85,4.84,56805.01,{},1.4472,601328
49,2023-02-08 10:00,4.85,4.85,4.85,4.84,16259.06,{},0.4142,601328
50,2023-02-08 10:15,4.85,4.85,4.86,4.84,87115.34,{},2.2195,601328
51,2023-02-08 10:30,4.85,4.86,4.86,4.85,27648.0,{},0.7044,601328
52,2023-02-08 10:45,4.85,4.87,4.87,4.85,66204.6,{},1.6867,601328
53,2023-02-08 11:00,4.86,4.86,4.87,4.86,17800.98,{},0.4535,601328
54,2023-02-08 11:15,4.86,4.87,4.87,4.86,21776.0,{},0.5548,601328
55,2023-02-08 11:30,4.86,4.86,4.87,4.86,18637.0,{},0.4748,601328
56,2023-02-08 13:15,4.87,4.87,4.87,4.86,59762.0,{},1.5226,601328
57,2023-02-08 13:30,4.87,4.86,4.87,4.86,18065.1,{},0.4602,601328
58,2023-02-08 13:45,4.87,4.87,4.87,4.85,30212.0,{},0.7697,601328
59,2023-02-08 14:00,4.87,4.87,4.87,4.85,21360.0,{},0.5442,601328
60,2023-02-08 14:15,4.87,4.87,4.87,4.86,13860.0,{},0.3531,601328
61,2023-02-08 14:30,4.86,4.86,4.87,4.86,14535.0,{},0.3703,601328
62,2023-02-08 14:45,4.87,4.86,4.87,4.86,26506.98,{},0.6753,601328
63,2023-02-08 15:00,4.87,4.87,4.87,4.86,57792.3,{},1.4724,601328
64,2023-02-09 09:45,4.87,4.88,4.89,4.86,115831.83,{},2.9511,601328
65,2023-02-09 10:00,4.89,4.89,4.89,4.88,30176.0,{},0.7688,601328
66,2023-02-09 10:15,4.88,4.88,4.89,4.88,57528.4,{},1.4657,601328
67,2023-02-09 10:30,4.88,4.88,4.89,4.87,62077.0,{},1.5815,601328
68,2023-02-09 10:45,4.88,4.88,4.89,4.87,33212.0,{},0.8461,601328
69,2023-02-09 11:00,4.88,4.88,4.88,4.87,16807.0,{},0.4282,601328
70,2023-02-09 11:15,4.87,4.87,4.88,4.87,16973.0,{},0.4324,601328
71,2023-02-09 11:30,4.87,4.88,4.88,4.87,15979.0,{},0.4071,601328
72,2023-02-09 13:15,4.87,4.87,4.88,4.87,22338.0,{},0.5691,601328
73,2023-02-09 13:30,4.87,4.87,4.88,4.87,12414.0,{},0.3163,601328
74,2023-02-09 13:45,4.87,4.88,4.89,4.87,81230.77,{},2.0695,601328
75,2023-02-09 14:00,4.88,4.88,4.88,4.87,10879.0,{},0.2772,601328
76,2023-02-09 14:15,4.87,4.87,4.88,4.87,12975.0,{},0.3306,601328
77,2023-02-09 14:30,4.87,4.87,4.88,4.87,15919.0,{},0.4056,601328
78,2023-02-09 14:45,4.88,4.88,4.88,4.87,18079.06,{},0.4606,601328
79,2023-02-09 15:00,4.87,4.88,4.88,4.87,46773.59,{},1.1917,601328
80,2023-02-10 09:45,4.88,4.87,4.88,4.86,72926.0,{},1.8579,601328
81,2023-02-10 10:00,4.87,4.87,4.87,4.86,34984.6,{},0.8913,601328
82,2023-02-10 10:15,4.87,4.86,4.87,4.86,10192.0,{},0.2597,601328
83,2023-02-10 10:30,4.86,4.86,4.87,4.86,13769.0,{},0.3508,601328
84,2023-02-10 10:45,4.87,4.87,4.87,4.86,11639.0,{},0.2965,601328
85,2023-02-10 11:00,4.86,4.87,4.87,4.86,12157.0,{},0.3097,601328
86,2023-02-10 11:15,4.86,4.86,4.87,4.86,20733.0,{},0.5282,601328
87,2023-02-10 11:30,4.87,4.87,4.87,4.86,23881.41,{},0.6084,601328
88,2023-02-10 13:15,4.87,4.86,4.87,4.86,43567.4,{},1.1100,601328
89,2023-02-10 13:30,4.86,4.87,4.87,4.86,13709.0,{},0.3493,601328
