,date,open,close,high,low,volume,amount,turnoverratio,code
0,2023-02-03 09:45,4.85,4.85,4.86,4.84,978441.0,{},1.1349,688009
1,2023-02-03 10:00,4.85,4.83,4.85,4.82,1010484.0,{},1.1721,688009
2,2023-02-03 10:15,4.82,4.83,4.83,4.82,615028.0,{},0.7134,688009
3,2023-02-03 10:30,4.83,4.82,4.84,4.82,625940.0,{},0.7261,688009
4,2023-02-03 10:45,4.83,4.83,4.84,4.82,490839.0,{},0.5694,688009
5,2023-02-03 11:00,4.83,4.84,4.84,4.82,332896.0,{},0.3861,688009
6,2023-02-03 11:15,4.84,4.83,4.84,4.83,222818.0,{},0.2585,688009
7,2023-02-03 11:30,4.83,4.84,4.84,4.83,435533.0,{},0.5052,688009
8,2023-02-03 13:15,4.84,4.83,4.84,4.82,582316.0,{},0.6755,688009
9,2023-02-03 13:30,4.82,4.82,4.84,4.82,474531.0,{},0.5504,688009
10,2023-02-03 13:45,4.82,4.83,4.84,4.82,530519.0,{},0.6154,688009
11,2023-02-03 14:00,4.83,4.84,4.84,4.83,392354.0,{},0.4551,688009
12,2023-02-03 14:15,4.84,4.85,4.85,4.83,324924.0,{},0.3769,688009
13,2023-02-03 14:30,4.85,4.86,4.86,4.84,623798.0,{},0.7236,688009
14,2023-02-03 14:45,4.86,4.86,4.86,4.85,462559.0,{},0.5365,688009
15,2023-02-03 15:00,4.86,4.86,4.88,4.85,2223597.0,{},2.5793,688009
16,2023-02-06 09:45,4.87,4.86,4.87,4.85,1342074.0,{},1.5567,688009
17,2023-02-06 10:00,4.86,4.91,4.91,4.86,2481200.0,{},2.8781,688009
18,2023-02-06 10:15,4.9,4.9,4.91,4.89,1300304.0,{},1.5083,688009
19,2023-02-06 10:30,4.89,4.89,4.9,4.89,1017711.0,{},1.1805,688009
20,2023-02-06 10:45,4.89,4.9,4.9,4.89,449096.0,{},0.5209,688009
21,2023-02-06 11:00,4.9,4.89,4.9,4.88,779225.0,{},0.9039,688009
22,2023-02-06 11:15,4.88,4.89,4.89,4.88,243154.0,{},0.2820,688009
23,2023-02-06 11:30,4.88,4.88,4.89,4.87,406346.0,{},0.4713,688009
24,2023-02-06 13:15,4.88,4.87,4.88,4.87,238276.0,{},0.2764,688009
25,2023-02-06 13:30,4.88,4.87,4.88,4.87,508675.0,{},0.5900,688009
26,2023-02-06 13:45,4.87,4.88,4.88,4.87,222017.0,{},0.2575,688009
27,2023-02-06 14:00,4.87,4.88,4.88,4.87,363305.0,{},0.4214,688009
28,2023-02-06 14:15,4.88,4.87,4.88,4.87,275838.0,{},0.3200,688009
29,2023-02-06 14:30,4.88,4.88,4.88,4.86,380018.0,{},0.4408,688009
30,2023-02-06 14:45,4.88,4.87,4.88,4.87,542775.0,{},0.6296,688009
