,date,open,close,high,low,volume,amount,turnoverratio,code
0,2023-02-03 09:45,327.73,325.56,328.38,324.79,5895.0,{},4.8621,300760
1,2023-02-03 10:00,325.9,323.91,326.39,322.45,4305.56,{},3.5512,300760
2,2023-02-03 10:15,323.91,324.06,324.5,322.88,1758.3,{},1.4502,300760
3,2023-02-03 10:30,324.06,325.34,325.49,324.05,1508.0,{},1.2438,300760
4,2023-02-03 10:45,325.34,323.34,325.34,323.34,1550.0,{},1.2784,300760
5,2023-02-03 11:00,323.34,323.71,324.49,323.33,1405.17,{},1.1590,300760
6,2023-02-03 11:15,323.71,323.45,324.49,323.42,1357.97,{},1.1200,300760
7,2023-02-03 11:30,323.42,324.0,324.48,323.42,1044.87,{},0.8618,300760
8,2023-02-03 13:15,323.55,323.73,324.0,323.5,1097.72,{},0.9054,300760
9,2023-02-03 13:30,323.73,323.58,324.0,323.42,1064.9,{},0.8783,300760
10,2023-02-03 13:45,323.58,324.79,324.8,323.56,1465.82,{},1.2090,300760
11,2023-02-03 14:00,324.81,323.97,324.9,323.97,1071.0,{},0.8833,300760
12,2023-02-03 14:15,323.98,324.65,324.9,323.57,1267.0,{},1.0450,300760
13,2023-02-03 14:30,324.65,324.27,325.4,323.81,2113.0,{},1.7428,300760
14,2023-02-03 14:45,324.27,325.5,325.58,323.93,2376.36,{},1.9600,300760
15,2023-02-03 15:00,325.57,325.52,326.05,325.05,2714.19,{},2.2386,300760
16,2023-02-06 09:45,317.11,317.85,320.51,316.73,10158.25,{},8.3783,300760
17,2023-02-06 10:00,317.85,317.83,319.06,317.5,3551.14,{},2.9289,300760
18,2023-02-06 10:15,317.8,317.9,318.96,317.31,4515.61,{},3.7244,300760
19,2023-02-06 10:30,317.89,316.93,318.32,316.79,2930.66,{},2.4172,300760
20,2023-02-06 10:45,316.8,316.4,317.35,316.2,1670.45,{},1.3778,300760
21,2023-02-06 11:00,316.3,316.09,316.43,316.07,1918.89,{},1.5827,300760
22,2023-02-06 11:15,316.1,315.21,316.32,315.18,1840.35,{},1.5179,300760
23,2023-02-06 11:30,315.21,314.87,315.45,314.56,2381.38,{},1.9641,300760
24,2023-02-06 13:15,314.99,314.84,315.89,314.82,1624.88,{},1.3402,300760
25,2023-02-06 13:30,314.85,314.12,314.98,313.98,2051.0,{},1.6916,300760
26,2023-02-06 13:45,314.12,316.38,316.38,314.1,1754.0,{},1.4467,300760
27,2023-02-06 14:00,316.38,316.7,317.22,316.16,1982.0,{},1.6347,300760
28,2023-02-06 14:15,316.59,315.76,316.7,315.63,1594.0,{},1.3147,300760
29,2023-02-06 14:30,315.7,314.23,315.7,314.23,3396.0,{},2.8010,300760
30,2023-02-06 14:45,314.21,315.39,315.5,314.21,3670.55,{},3.0274,300760
31,2023-02-06 15:00,315.39,316.49,316.49,315.3,2673.0,{},2.2046,300760
